Rule ID,SDTMIG Version,Rule Version,Class,Domain,Variable,Condition,Rule,Document,Section,Item ,Cited Guidance,Release Notes,,,,,,,,,,,,
CG0191,3.4,1,FND,MS,GEN,MS dataset present in study,MB dataset present in study,IG v3.4,2.6|6.3.5.4," 2.6[Item 1, bullet 5]|6.3.5.4","2.6 [Item 1, bullet 5] [The domain pair uses DOMAIN as an Identifier to group parent records (e.g., MB) from child records (e.g., MS) and enables a dataset-level relationship to be described in RELREC.] | 6.3.5.4 [MS is used for representing data from drug susceptibility testing on the organisms identified in MB.]","Updated section number, fixed citation in item/guidance.",,,,,,,,,,,,
CG0192,3.2,1,FND,MB,MBTESTCD,Organisms present in the specimen,MBTESTCD = 'ORGANISM',IG v3.2,6.3,Assumption 3,3. MBTESTCD value for organisms present in a specimen is 'ORGANISM'.,"Not applicable to 3.3, as test code terminology expectations have changed.",,,,,,,,,,,,
CG0193,3.2,2,FND,MB,MBRESCAT,MBTESTCD = 'ORGANISM' and MBSTRESC ^= 'NO GROWTH' and MBMETHOD ^= 'GRAM STAIN',MBRESCAT ^= null,IG v3.2,6.3,Assumption 6,MBRESCAT is expected in all records where a microorganism has been identified to differentiate between colonizing organisms and the one(s) that are causing the infection. It is not expected when there is “No growth” or when the results are from a gram stain.,"Condition updated from ""MBTESTCD = 'ORGANISM'"".  Not applicable to 3.3, as test code terminology expectations have changed.",,,,,,,,,,,,
CG0196,3.2,1,FND,PE,PEORRES,PEORRES ^= null and no abnormal findings,PEORRES = 'NORMAL',IG v3.2,6.3,,"Text description of any abnormal findings. If the examination was completed and there were no abnormal findings, the value should be NORMAL.",,,,,,,,,,,,,
CG0196,3.3,1,FND,PE,PEORRES,PEORRES ^= null and no abnormal findings,PEORRES = 'NORMAL',IG v3.3,6.3.12,,"Text description of any abnormal findings. If the examination was completed and there were no abnormal findings, the value should be NORMAL.",,,,,,,,,,,,,
CG0196,3.4,1,FND,PE,PEORRES,PEORRES ^= null and no abnormal findings,PEORRES =  'NORMAL',IG v3.4,6.3.8,Specification,"If the examination was completed and there were no abnormal findings, the value should be ""NORMAL"".",Section change in SDTMIG v3.4,,,,,,,,,,,,
CG0197,3.2,1,FND,PE,PESTRESC,PESTRESC ^= null,PESTRESC = PEORRES OR a dictionary coded preferred term,IG v3.2,6.3,,"If there are findings for a body system, then either the dictionary preferred term (if findings are coded using a dictionary) or PEORRES (if findings are not coded) should appear here.",,,,,,,,,,,,,
CG0197,3.3,1,FND,PE,PESTRESC,PESTRESC ^= null,PESTRESC = PEORRES OR a dictionary coded preferred term,IG v3.3,6.3.12,,"If there are findings for a body system, then either the dictionary preferred term (if findings are coded using a dictionary) or PEORRES (if findings are not coded) should appear here.",,,,,,,,,,,,,
CG0197,3.4,1,FND,PE,PESTRESC,PESTRESC ^= null,PESTRESC = PEORRES OR a dictionary coded preferred term,IG v3.4,6.3.8,Specification,"If there are findings for a body system, then either the dictionary preferred term (if findings are coded using a dictionary) or PEORRES (if findings are not encoded) should appear here.",Section change in SDTMIG v3.4,,,,,,,,,,,,
CG0198,3.2,1,SPC,RELREC,GEN,,Relationships represented in RELREC are collected relationships,IG v3.2,8.2,,"Relationships represented in RELREC are collected relationships, either by explicit references or check boxes on the CRF, or by design of the CRF, such as vital signs captured during an exercise stress test.",,,,,,,,,,,,,
CG0198,3.3,1,SPC,RELREC,GEN,,Relationships represented in RELREC are collected relationships,IG v3.3,8.2,,"Relationships represented in RELREC are collected relationships, either by explicit references or check boxes on the CRF, or by design of the CRF, such as vital signs captured during an exercise stress test.",,,,,,,,,,,,,
CG0198,3.4,1,SPC,RELREC,GEN,,Relationships represented in RELREC are collected relationships,IG v3.4,8.2,,"Relationships represented in RELREC are collected relationships, either by explicit references or check boxes on the CRF, or by design of the CRF, such as vital signs captured during an exercise stress test.",No Change,,,,,,,,,,,,
CG0200,3.2,1,SPC,RELREC,RELID,,Within a subject each unique RELID is present on multiple RELREC records,IG v3.2,8.2.1,Specification,"All records for the same USUBJID that have the same RELID are considered ""related/associated.""",,,,,,,,,,,,,
CG0200,3.3,1,SPC,RELREC,RELID,,Within a subject each unique RELID is present on multiple RELREC records,IG v3.3,8.2.1,Specification,"All records for the same USUBJID that have the same RELID are considered ""related/associated.""",,,,,,,,,,,,,
CG0200,3.4,1,SPC,RELREC,RELID,,Within a subject each unique RELID is present on multiple RELREC records,IG v3.4,8.2.1,Specification,"All records for the same USUBJID that have the same RELID are considered ""related/associated.""",No Change,,,,,,,,,,,,
CG0201,3.2,1,SPC,RELREC,IDVAR,IDVARVAL = null and USUBJID = null,IDVAR ^= --SEQ,IG v3.2,8.3.1,Example data,"This example shows how to use the RELREC dataset to represent related information that is submitted as two datasets that have a one-to-many relationship. in the example below all the records in one domain are being related to all of the records in the other, so both USUBJID and IDVARVAL are null.",,,,,,,,,,,,,
CG0201,3.3,1,SPC,RELREC,IDVAR,IDVARVAL = null and USUBJID = null,IDVAR ^= --SEQ,IG v3.3,8.3.1,Example data,"This example shows how to use the RELREC dataset to represent related information that is submitted as two datasets that have a one-to-many relationship. in the example below all the records in one domain are being related to all of the records in the other, so both USUBJID and IDVARVAL are null.",,,,,,,,,,,,,
CG0201,3.4,1,SPC,RELREC,IDVAR,IDVARVAL = null and USUBJID = null,IDVAR ^= --SEQ,IG v3.4,8.3.1,Example data,"This example shows how to use the RELREC dataset to represent related information that is submitted as two datasets that have a one-to-many relationship. in the example below all the records in one domain are being related to all of the records in the other, so both USUBJID and IDVARVAL are null.... Since IDVAR identifies the keys that can be used to merge/join records between the datasets, --SEQ cannot be used because --SEQ only has meaning within a subject within a dataset, not across datasets.",Cited guidance has been expanded for clarity.,,,,,,,,,,,,
CG0202,3.2,2,SPC,SUPP--,QEVAL,QORIG = 'Assigned',QEVAL ^= null,IG v3.2,8.4,,"For objective data, the value in QEVAL will be null. For subjective data (when QORIG=”ASSIGNED”), the value in QEVAL should reflect the role of the person or institution assigning the value (e.g., SPONSOR or ADJUDICATION COMMITTEE).","Change to Condition from ""QORIG = 'ASSIGNED'"" based on published terminology.",,,,,,,,,,,,
CG0202,3.3,2,SPC,SUPP--,QEVAL,QORIG = 'Assigned',QEVAL ^= null,IG v3.3,8.4,,"For objective data, the value in QEVAL will be null. For subjective data (when QORIG=”ASSIGNED”), the value in QEVAL should reflect the role of the person or institution assigning the value (e.g., SPONSOR or ADJUDICATION COMMITTEE).","Change to Condition from ""QORIG = 'ASSIGNED'"" based on published terminology.",,,,,,,,,,,,
CG0203,3.2,1,SPC,SUPP--,IDVAR,RDOMAIN ^= 'DM',IDVAR ^= null,IG v3.2,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN,and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, such as the Intent To Treat (ITT) and Safety (SAFETY) subject-level population flags, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",,,,,,,,,,,,,
CG0203,3.3,1,SPC,SUPP--,IDVAR,RDOMAIN ^= 'DM',IDVAR ^= null,IG v3.3,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN,and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, such as the Intent To Treat (ITT) and Safety (SAFETY) subject-level population flags, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",,,,,,,,,,,,,
CG0203,3.4,1,SPC,SUPP--,IDVAR,RDOMAIN ^= 'DM',IDVAR ^= null,IG v3.4,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN, USUBJID, and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",No Change,,,,,,,,,,,,
CG0204,3.2,1,SPC,SUPP--,IDVARVAL,IDVAR ^= null,IDVARVAL ^= null,IG v3.2,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN,and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, such as the Intent To Treat (ITT) and Safety (SAFETY) subject-level population flags, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",,,,,,,,,,,,,
CG0204,3.3,1,SPC,SUPP--,IDVARVAL,IDVAR ^= null,IDVARVAL ^= null,IG v3.3,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN,and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, such as the Intent To Treat (ITT) and Safety (SAFETY) subject-level population flags, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",,,,,,,,,,,,,
CG0204,3.4,1,SPC,SUPP--,IDVARVAL,IDVAR ^= null,IDVARVAL ^= null,IG v3.4,8.4.1,,"A record in a SUPP-- dataset relates back to its parent record(s) via the key identified by the STUDYID, RDOMAIN, USUBJID, and IDVAR/IDVARVAL variables. An exception is SUPP-- dataset records that are related to Demographics (DM) records, where both IDVAR and IDVARVAL will be null because the key variables STUDYID, RDOMAIN, and USUBJID are sufficient to identify the unique parent record in DM (DM has one record per USUBJID).",No Change,,,,,,,,,,,,
CG0205,3.2,1,SPC,SUPP--,GEN,,Suppqual dataset names <= 8 characters,IG v3.2,8.4.2,,"When data have been split into multiple datasets (see Section 4: 4.1.1.7, Splitting Domains), longer names such as SUPPFAMH may be needed. In cases where data about Associated Persons (see Associated Persons Implementation Guide) have been collected, an associated person with Supplemental Qualifiers for Findings About their medical history, the resulting dataset name SUPPAPFAMH) would be too long so that, in this case only, the ""SUPP"" portion should be shortened to ""SQ"". resulting in a dataset name of SQAPFAMH.",,,,,,,,,,,,,
CG0205,3.3,1,SPC,SUPP--,GEN,,Suppqual dataset names <= 8 characters,IG v3.3,8.4.2,,"When data have been split into multiple datasets (see Section 4: 4.1.1.7, Splitting Domains), longer names such as SUPPFAMH may be needed. In cases where data about Associated Persons (see Associated Persons Implementation Guide) have been collected, an associated person with Supplemental Qualifiers for Findings About their medical history, the resulting dataset name SUPPAPFAMH) would be too long so that, in this case only, the ""SUPP"" portion should be shortened to ""SQ"". resulting in a dataset name of SQAPFAMH.",,,,,,,,,,,,,
CG0205,3.4,1,SPC,SUPP--,GEN,,Suppqual dataset names <= 8 characters,IG v3.4,8.4.2,,"When data have been split into multiple datasets (see Section 4.1.7, Splitting Domains), longer names such as SUPPFAMH may be needed. In cases where data about Associated Persons (see Associated Persons Implementation Guide) have been collected, Supplemental Qualifiers for Findings About events or interventions for an associated person may need to be represented. A dataset name with the SUPP fragment, e.g., SUPPAPFAMH, would be too long. In this case only, the “SUPP” portion should be shortened to “SQ”, resulting in a dataset name such as SQAPFAMH.",No Change except section number update for Splitting Domains,,,,,,,,,,,,
CG0206,3.2,1,SPC,SE,TAETORD,ETCD = 'UNPLAN',TAETORD = null,IG v3.2,5 SE,Assumption 8,"TAETORD will not be populated for subject Elements that are not planned for the Arm to which the subject was assigned. Thus, TAETORD will not be populated for any Element with an ETCD value of ""UNPLAN"". TAETORD will also not be populated if a subject passed through an Element that, although defined in the TE dataset, was out of place for the Arm to which the subject was assigned. For example, if a subject in a parallel study of Drug A vs. Drug B was assigned to receive Drug A, but received Drug B instead, then TAETORD would be left blank for the SE record for their Drug B Element. If a subject was assigned to receive the sequence of Elements A, B, C, D, and instead received A, D, B, C, then the sponsor would have to decide for which of these subject Element records TAETORD should be populated. The rationale for this decision should be documented in the Comments column of the define.xml.",,,,,,,,,,,,,
CG0206,3.3,1,SPC,SE,TAETORD,ETCD = 'UNPLAN',TAETORD = null,IG v3.3,5.3,Assumption 6,"TAETORD will not be populated for subject Elements that are not planned for the Arm to which the subject was assigned. Thus, TAETORD will not be populated for any Element with an ETCD value of ""UNPLAN"". TAETORD will also not be populated if a subject passed through an Element that, although defined in the TE dataset, was out of place for the Arm to which the subject was assigned. For example, if a subject in a parallel study of Drug A vs. Drug B was assigned to receive Drug A, but received Drug B instead, then TAETORD would be left blank for the SE record for their Drug B Element. If a subject was assigned to receive the sequence of Elements A, B, C, D, and instead received A, D, B, C, then the sponsor would have to decide for which of these subject Element records TAETORD should be populated. The rationale for this decision should be documented in the Comments column of the define.xml.",,,,,,,,,,,,,
